gene,fc_1
IMPACT,0.457075481
TAF4B,0.513948037
DSG2,0.624382463
TTR,1.604970589
RP11-549B18.1,0.119601118
RNF125,0.169257085
RNF138,0.5754067
DTNA,0.055162331
MAPRE2,0.572287289
ZNF397,0.450531935
ZNF271P,0.864945853
GALNT1,0.559306442
C18orf21,0.634073734
ELP2,0.858960558
MOCOS,0.131200612
RP11-49I11.4,0.503173283
FHOD3,5.549371808
KIAA1328,0.463103857
PIK3C3,0.770633752
SETBP1,0.309970616
HAUS1,0.182303835
C18orf25,1.047891692
CTIF,0.592756588
LIPG,175.5304334
SKA1,0.690364537
MAPK4,0.841226719
ME2,0.368003676
ELAC1,0.677641904
SMAD4,2.21459538
POLI,0.779654616
C18orf54,0.147158169
RAB27B,10.61182187
RP11-397A16.1,4.54E-09
WDR7,0.80792348
ONECUT2,2.684103209
NEDD4L,0.679175968
MALT1,0.719392264
ZNF532,0.366430873
OACYLP,0.343000563
SEC11C,2.497669514
PMAIP1,0.081036879
KIAA1468,0.88433818
ZCCHC2,0.598910622
PHLPP1,0.66701328
SERPINB5,0.002057749
SERPINB8,0.338958357
SOCS6,0.683302751
RP11-676J15.1,0.030484684
TIMM21,0.330481747
CNDP2,1.865621064
RP11-231E4.5,2.395153478
ZNF407,1.400801221
RP11-405M12.4,0.092431689
TSHZ1,0.13833905
ZNF236,0.887610473
RP11-176N18.2,1.831183078
ATP9B,0.484454136
NFATC1,0.208590474
CTDP1,0.71048472
HSBP1L1,0.860935521
RBFA,0.373999581
ADNP2,0.661570219
AC139100.4,0.376479354
TUBB8P12,0.09460503
THOC1,0.752039762
COLEC12,1.196176875
TYMSOS,0.046042364
RP11-806L2.5,0.12457671
ENOSF1,0.510820373
YES1,1.391384781
METTL4,0.608995083
RP11-715F3.2,0.149819267
CBX3P2,0.128738727
LPIN2,0.38913809
RP13-270P17.3,0.098921128
DLGAP1,556.5843301
LINC00526,0.010008437
ZBTB14,0.383380359
RPL6P27,1.072905368
RP11-91I8.3,0.225317203
LAMA1,0.672206389
NDUFV2-AS1,0.541231833
RP11-888D10.3,0.365133199
PPP4R1,1.073900988
MPPE1,0.641021496
RP11-703I16.3,1.80E-08
AFG3L2,0.631300074
SPIRE1,1.680825242
RP11-973H7.3,0.265963287
CEP76,0.41925624
PTPN2,0.636586477
FAM210A,0.96830424
ZNF519,0.294137559
RP11-454P7.3,3.953955433
ROCK1,1.012332151
ESCO1,0.642730446
ABHD3,0.389069975
RP11-17J14.2,0.138823594
TMEM241,0.7589174
NPC1,0.577058776
ANKRD29,0.307477541
OSBPL1A,0.180968743
SS18,1.568581695
DHFRP1,0.224640432
KCTD1,0.257258634
RP11-9E17.1,0.357744771
PCAT18,1.283602912
DSC3,10.5460295
DSC2,0.930201843
DSG1-AS1,1.039211431
RP11-650P15.1,0.095648083
B4GALT6,0.630273901
TRAPPC8,1.933498238
RP11-53I6.3,0.142123771
GAREM,2.302536627
HNRNPA1P7,0.355117097
ZSCAN30,0.390013652
ZNF24,0.833886718
ZNF396,0.095261339
INO80C,0.638385836
RPRD1A,1.230452608
SLC39A6,2.211426618
RP11-49I11.1,0.181696145
TPGS2,0.299504557
RP11-244M2.1,0.35065107
RPL7AP66,0.651745476
SYT4,0.200924792
RP11-456K23.1,0.093258175
EPG5,0.771241804
PSTPIP2,0.361830384
ATP5A1,0.619610772
PIAS2,0.477677161
RP11-49K24.4,1.132890126
HDHD2,0.572876325
IER3IP1,1.080527849
SMAD2,0.833758094
RP11-380M21.2,2.478418209
SMAD7,4.406618707
DYM,0.920042322
C18orf32,0.467132877
RPL17,0.538458326
ACAA2,0.569213508
MYO5B,1.420289734
MBD1,1.026775914
CXXC1,0.545833924
MEX3C,0.527687348
MBD2,0.756634613
SNRPGP2,0.740487589
TXNL1,0.926845224
FECH,0.416140281
NARS,0.517291088
ATP8B1,1.539122651
RP11-126O1.5,0.091425285
LMAN1,1.14356009
FAM60CP,3.216777423
RNF152,0.169387298
PIGN,0.432453652
RP11-120K19.4,0.012823644
BCL2,0.050777937
KDSR,1.038281243
VPS4B,0.767797246
DSEL,0.471828728
RP11-421N8.1,0.905240978
TMX3,1.138548737
RTTN,0.522950451
CBLN2,1.21E-09
RP11-713C5.1,0.199847433
NETO1,0.108263714
FBXO15,0.059014275
CYB5A,0.433023597
FAUP1,1.859126332
LINC00909,0.292487355
ZADH2,0.33485621
RP11-94B19.6,1.72E-08
RP11-94B19.7,2.05E-09
MBP,1.590767464
RP11-567M16.6,0.210877648
RP11-248M19.1,4.46232124
PQLC1,0.600884214
TXNL4A,0.841860752
PARD6G,0.153128246
TPGS1,0.290269056
CDC34,0.825777367
BSG,0.510109977
HCN2,7.760095505
FSTL3,0.33140079
PALM,5.201445512
MISP,3.800190197
AC006273.5,1
PTBP1,1.005034731
CFD,0.401818649
KISS1R,16.72643002
ARID3A,2.4675531
WDR18,0.32444036
CNN2,1.072935154
ABCA7,0.74358779
HMHA1,0.21990729
GPX4,0.649763424
STK11,0.767738495
ATP5D,0.444012917
MIDN,0.286166313
CIRBP,0.306581675
C19orf24,0.542565571
MUM1,0.613866577
NDUFS7,0.967522907
DAZAP1,0.933315876
RPS15,1.051360267
CTB-25B13.5,0.481424862
REEP6,0.1975973
SCAMP4,0.626683218
ADAT3,0.521295082
CSNK1G2,0.487556959
AC005306.3,0.875163195
IZUMO4,0.912701123
DOT1L,2.135467294
SF3A2,0.632595287
AMH,5.283455509
OAZ1,0.480234391
SPPL2B,0.709049532
GADD45B,0.645009086
THOP1,0.597088961
ZNF554,0.440865787
ZNF555,2.216550362
ZNF57,0.245348502
TLE6,0.04023734
GNA11,0.537475396
NCLN,0.529254426
NFIC,0.656960461
FZR1,0.851475388
C19orf71,0.36920486
HMG20B,0.637139284
TJP3,0.3382067
MRPL54,0.39493736
ATCAY,104.9113083
PIAS4,0.737121863
ANKRD24,0.194390651
CCDC94,0.49720638
FSD1,0.598620423
MPND,0.141224233
AC007292.6,0.067073072
CHAF1A,0.330747289
CTB-50L17.7,0.34771835
CTB-50L17.8,0.37397833
HDGFRP2,0.405699957
FEM1A,0.435989014
UHRF1,0.138434974
KDM4B,1.644838493
SAFB,0.819638368
HSD11B1L,0.164272675
RPL36,0.361619198
VMAC,1.197741699
CAPS,1.535437057
CLPP,0.394735816
ALKBH7,0.26186422
CRB3,0.68651339
CTD-2396E7.11,1.006286304
TRIP10,0.333055967
ZNF557,0.464567359
ARHGEF18,0.621698889
C19orf45,0.168321018
ZNF358,0.18590873
MCOLN1,0.428274328
PNPLA6,0.231600625
CAMSAP3,1.772076749
PET100,0.549554012
STXBP2,0.114626439
TRAPPC5,0.298848408
EVI5L,0.748424097
LRRC8E,0.138125029
MAP2K7,0.559586275
TGFBR3L,0.021483741
SNAPC2,0.903401375
CTD-3193O13.8,3.51E-09
CTD-2325M2.1,0.148681231
CERS4,0.350404723
RPS28,0.672174593
ANGPTL4,35954144.62
RAB11B,0.435524114
Mar-02,1.067186758
HNRNPM,0.849312051
ZNF317,0.440022574
ZNF559,0.289550853
ZNF177,0.042984662
CTC-543D15.8,0.12895125
ZNF561-AS1,0.140771421
UBL5,0.361197108
PIN1,0.364679515
C19orf66,0.617920546
PPAN,0.332210014
P2RY11,1.130440277
MRPL4,0.230526614
ICAM1,100.8697047
AC114271.2,0.259627226
ATG4D,0.867625728
SLC44A2,0.713331302
ILF3,0.628559655
QTRT1,0.258767829
DNM2,0.810185221
CARM1,0.475187556
C19orf52,0.54957106
SMARCA4,0.849111221
LDLR,4.55436144
CCDC159,0.697638711
LPPR2,0.657491162
SWSAP1,1.851138
PRKCSH,0.765810555
CTC-398G3.1,8.82E-09
ZNF627,0.497188419
CTD-2006C1.6,0.353206982
ZNF441,0.724447201
ZNF491,0.481367897
ZNF440,1.462798692
ZNF439,227.5468889
AC020951.1,203.0280345
ZNF69,239039544.9
ZNF700,0.792222655
CTD-2006C1.12,1.827252136
ZNF763,1.028540103
CTD-2006C1.2,0.948608184
ZNF844,1.037354496
ZNF788,7.637554727
ZNF136,0.861800134
CTD-2666L21.1,2.902831978
ZNF791,1.433064402
WDR83,0.771859246
ASNA1,0.378088107
JUNB,0.96129044
RNASEH2A,0.159678819
MAST1,0.45508366
GCDH,0.441644295
AD000092.3,0.315125595
CALR,1.248753153
RAD23A,0.960685357
NFIX,0.481016913
AC007787.3,0.590732172
NACC1,0.518859709
AC005546.2,0.291507345
IER2,0.575761054
CCDC130,0.738797259
MRI1,1.297174115
C19orf53,0.554367561
ZSWIM4,0.603238439
CC2D1A,0.375263332
DCAF15,0.998778512
EEF1DP1,0.278080429
CTB-55O6.8,1.58833458
ADGRE5,1.748380546
PKN1,0.780009991
SNRPGP15,0.565644262
TECR,0.4389601
ZNF333,0.955910748
AC005255.3,0.495154711
CYP4F22,318.5753126
CYP4F23P,18.28374797
RPL23AP2,2.478380495
CYP4F8,187.7083003
CYP4F12,652.41638
UCA1,59.69456737
TPM4,3.988565363
RAB8A,1.355576781
HSH2D,2.581331404
FAM32A,0.859929795
AP1M1,0.968698785
C19orf44,0.595481975
TMEM38A,18.48659395
NWD1,18.97077393
SIN3B,1.653899264
CTD-2538G9.5,1.358923409
F2RL3,4.569008325
MYO9B,1.036414662
USE1,0.699947267
OCEL1,1.333771277
BABAM1,0.661478586
MRPL34,0.87796168
DDA1,1.164173429
GTPBP3,0.425122879
MVB12A,0.482191177
SLC27A1,0.5414244
PGLS,0.725708135
COLGALT1,0.41636942
MAP1S,0.968126307
RPL18A,1.219556806
CCDC124,0.483457149
KCNN1,5.958518827
ARRDC2,0.626680305
CTB-52I2.4,0.941503844
MAST3,0.207970328
PIK3R2,0.394695203
IFI30,1.563937477
MPV17L2,0.551043088
PGPEP1,0.163563412
GDF15,0.03155341
SSBP4,0.527115207
KXD1,0.654787779
UBA52,0.814675858
C19orf60,0.69813562
TMEM59L,0.044997971
KLHL26,0.945188368
CRTC1,2.294609477
UPF1,2.929258546
DDX49,0.700916402
ARMC6,1.023318345
SLC25A42,2.324611767
RFXANK,0.307831979
MAU2,0.728873667
GATAD2A,0.459519148
NDUFA13,0.451223782
YJEFN3,0.742207277
ZNF101,0.500478201
ZNF253,0.546349831
ZNF93,0.680250473
ZNF90,10.0166872
AC078899.1,2.172293651
ZNF66,0.567747511
ZNF85,0.455388787
ZNF430,0.414013056
ZNF714,0.22378444
VN1R81P,0.371851929
ZNF431,0.620568122
ZNF738,0.254700536
CTD-2561J22.2,1.215334509
ZNF493,0.784939511
ZNF429,0.419557001
ZNF730,0.136358283
RP11-255H23.2,0.513945921
RPSAP58,0.919141785
RP11-255H23.5,0.49535019
ZNF726,0.347801679
CTB-92J24.2,0.58496882
ZNF254,0.564110398
CTD-2017D11.2,1.916082588
CTC-459F4.3,2.766087805
CTC-459F4.9,3.024519468
CTC-459F4.6,1.185069093
POP4,0.619102675
PLEKHF1,0.269214046
CCNE1,0.067546748
URI1,0.624290271
ZNF507,1.222993076
DPY19L3,1.358201611
PDCD5,0.393788991
RGS9BP,0.420662666
NUDT19,0.815718154
FAAP24,0.412916647
GPATCH1,0.539578869
LRP3,1.192748709
CEBPA-AS1,0.052152539
CTD-2540B15.9,1.59E-08
CEBPG,0.960035361
CHST8,122.1652206
KCTD15,0.502571205
CTC-526N19.1,1.917664498
LSM14A,1.65898184
KIAA0355,1.409872772
GPI,0.505759695
PDCD2L,1.112880877
UBA2,2.311355957
WTIP,14.83080064
ZNF302,0.870808662
ZNF181,0.900698975
CTC-523E23.5,643.5528216
ZNF30,1.255394773
GRAMD1A,0.473637944
SCN1B,0.74296556
HPN,1.01395764
FXYD3,5.399614129
FXYD5,2.946274194
LSR,0.676372572
USF2,0.683053978
FFAR2,6.380762305
TMEM147,0.555560114
HAUS5,0.390502879
RBM42,0.705506907
ETV2,0.904203711
COX6B1,0.87674907
KMT2B,2.069834504
PSENEN,0.761664549
LIN37,0.725821814
PROSER3,0.692397286
ARHGAP33,0.306405103
APLP1,0.462891152
HCST,0.050189052
LRFN3,1.246356173
SDHAF1,1.033055637
AC002116.7,0.727058067
WDR62,0.713116506
TBCB,0.885299893
CAPNS1,2.280917751
ZNF146,0.921374432
CTD-2630F21.1,0.35507196
ZNF529-AS1,1.343735632
ZNF382,0.640449806
ZNF567,0.604610273
CTD-2162K18.4,0.422863244
ZNF790-AS1,0.776029739
ZNF345,0.633584678
ZNF568,1.597813688
ZNF420,0.974166089
ZNF383,1.316806757
LINC01535,0.199970186
HKR1,1.573979042
CTD-3220F14.2,1.402768596
ZNF527,1.10580632
ZNF570,0.812060832
ZNF793,0.755205573
ZNF540,1.220772185
CTD-2554C21.1,0.33431842
SIPA1L3,3.798926088
SPINT2,0.81727763
C19orf33,1.164143261
KCNK6,3.269668414
PSMD8,1.531948829
SPRED3,0.646456543
FAM98C,0.469550218
EIF3K,0.71864718
ACTN4,1.101027338
NFKBIB,1.043876692
MRPS12,0.458437353
PAK4,1.154937963
SAMD4B,1.077927443
MED29,0.729812172
ZFP36,2.994441549
PLEKHG2,1.341111682
SUPT5H,1.034886999
TIMM50,0.550505046
DLL3,0.194158449
PSMC4,0.781365615
ZNF546,0.212512367
MAP3K10,0.179821547
PLD3,0.432082382
CTC-425O23.5,0.448450083
SPTBN4,3.610540575
SHKBP1,0.779190644
LTBP4,0.117989688
ITPKC,1.671479994
SNRPA,1.059009016
RAB4B,1.046213359
EGLN2,1.944383696
HNRNPUL1,1.919373092
CCDC97,2.284631937
BCKDHA,1.528074753
AC005795.1,0.84753278
RPS19,3.621354061
ARHGEF1,0.934059537
ZNF574,2.420670548
ZNF526,2.225180282
CIC,1.208232866
TMEM145,6.043519625
MEGF8,2.30310057
ZNF576,1.364761383
ZNF283,1.323819425
RP11-15A1.2,0.993021721
ZNF221,1.031287393
RP11-15A1.8,1.623571236
RP11-15A1.9,0.39694618
ZNF155,1.189241317
ZNF230,1.203891035
ZNF222,1.089456575
ZNF223,1.869911646
ZNF284,0.659425722
ZNF224,0.900955287
ZNF225,0.484830307
ZNF234,0.977741805
ZNF226,2.032633366
ZNF227,1.378541369
ZNF233,1.176428059
PVR,4.794552515
AC092066.1,9.040674172
CEACAM19,3.091522324
BCL3,6.96504242
CBLC,0.841303793
BCAM,9.239382079
PVRL2,5.410709185
TOMM40,0.976351253
APOE,2.784825322
APOC1,9.881123212
CLPTM1,58.68156041
RELB,6.524258287
CLASRP,2.881727643
GEMIN7,1.818601846
PPP1R37,1.546648253
BLOC1S3,2.481035813
MARK4,1.865538524
KLC3,0.194956521
CD3EAP,0.583796147
VASP,0.634112206
EML2-AS1,2.190784273
QPCTL,1.590291499
AC074212.6,0.418791781
CCDC61,0.814807796
IGFL1P1,34929323.42
PPP5C,1.557011036
CALM3,1.798493639
FKRP,2.306251467
ARHGAP35,2.011949799
SAE1,1.452584442
CCDC9,1.952259349
INAFM1,1.128781178
DHX34,1.014169541
NAPA-AS1,0.173020243
GLTSCR1,2.199951857
GLTSCR2,1.315628693
SEPW1,0.523238384
PLA2G4C-AS1,209.0218202
C19orf68,1.446156327
SYNGR4,0.232241074
GRWD1,1.601108054
CYTH2,1.087591612
SULT2B1,0.021851042
SPHK2,1.172798647
PPP1R15A,6.143568736
NUCB1,2.516256107
DHDH,1.255631082
BAX,0.621526822
FTL,0.516335708
RUVBL2,0.948810223
SNRNP70,1.466561365
LIN7B,3.421803627
PPFIA3,2.825533649
TRPM4,0.906618139
ALDH16A1,0.788810202
FLT3LG,1.979005541
RPL13A,0.880118923
RPS11,1.293714045
FCGRT,10.22982838
RCN3,0.062659156
PRRG2,0.928717357
PRR12,1.225626712
SCAF1,0.861702111
BCL2L12,0.478754921
PRMT1,0.684434943
ADM5,5.207386669
CPT1C,0.012363663
AP2A1,0.667138271
MED25,0.690502997
PTOV1,1.177474202
TBC1D17,0.89039334
ATF5,4.908409365
ZNF473,2.215224704
FLJ26850,672.4030153
MYH14,0.855807487
NR1H2,0.464259746
POLD1,0.361514825
EMC10,0.855735376
C19orf81,0.077775497
CLEC11A,0.06534972
AC011523.2,34.30401591
KLK3,0.404045522
KLK2,40.13354613
ZNF175,0.820150269
SPACA6P,0.917045939
FPR3,17.29195358
ZNF613,3.175117147
ZNF350-AS1,242.0545429
CTC-471J1.11,1.198786441
RPL37P23,0.990966383
PPP2R1A,1.067577309
ZNF766,0.608567081
ZNF480,0.674276917
ZNF610,1.138657076
ZNF880,1.773688416
CTD-3018O17.5,1.622464845
ZNF528,0.912028923
ZNF808,1.324806529
RPL39P34,3.57775423
ZNF701,1.695045431
ZNF137P,1.621159666
CTD-2245F17.3,1.619536402
ZNF818P,0.706266389
ZNF845,1.299666097
ZNF525,4.698465838
ZNF765,3.986922439
RPL39P36,0.609992704
ZNF761,29.57658393
TPM3P9,59.4919729
ZNF813,4.367931444
TPM3P6,49.18316837
CTD-2224J9.8,123.9710334
ZNF331,4.865666327
MYADM,1.308613225
NDUFA3,0.716138668
PRPF31,0.951082633
CNOT3,2.113980247
TSEN34,0.83018799
RPS9,1.041813904
LENG8,1.877334125
NLRP2,0.578601525
CTC-550B14.7,0.03877279
EPS8L1,5.595017626
BRSK1,3.096813017
SUV420H2,0.301861566
RPL28,1.454677479
ZNF628,1.449522207
NAT14,0.329277853
ZNF524,0.794678245
ZNF865,1.079121045
ZNF580,0.381534423
ZNF581,0.670484999
CCDC106,0.783559973
U2AF2,0.761480186
EPN1,1.298554396
ZNF444,0.760300132
CTD-2621I17.3,1.449492612
ZNF542P,1.181085681
ZNF582-AS1,2.597319964
ZNF583,0.647119986
ZNF667-AS1,0.753923121
ZNF471,0.439692486
ZFP28,0.605033412
ZNF470,1.009741862
ZNF71,0.838856629
ZIM2-AS1,6.50E-08
MIMT1,6.33E-08
ZNF264,1.576316985
ZNF805,0.835373828
CTC-444N24.8,1.144434524
ZNF460,0.4394384
CTC-444N24.11,0.814969461
ZNF543,1.020218242
ZNF304,0.942607827
TRAPPC2B,1.017212233
ZNF547,0.706191872
ZNF548,0.948139586
ZNF17,0.847246476
ZNF749,0.848959991
ZNF419,1.386218142
ZNF773,1.894288614
ZNF549,1.128895322
ZIK1,0.882152262
ZNF530,0.719997944
ZNF134,1.210305785
ZNF211,1.099862577
ZNF551,0.827912866
ZNF776,1.247745537
ZNF586,0.75970982
ZNF587B,1.81601237
ZNF587,0.998815462
CTD-2583A14.11,1.546817531
CTD-2368P22.1,4.749767827
ZSCAN1,143987379
ZNF135,6.051697986
ZNF274,0.937782893
RPS15AP36,20581826.68
ZNF544,1.246649901
ZNF8,0.989819126
ERVK3-1,3.454072999
ZSCAN22,1.412152411
A1BG-AS1,0.410039869
CTD-2619J13.5,0.280754266
CTD-2619J13.9,0.484516498
RPS5,0.997109984
RNF225,0.072700566
CTD-2619J13.13,0.096570139
ZNF584,0.44282293
CTD-2619J13.16,0.641426053
ZNF324B,0.350381323
ZNF324,0.702191747
ZNF446,0.92330353
CTD-2619J13.27,0.029686663
TRIM28,0.756955525
MZF1-AS1,0.347311614
CENPBD1P1,0.919715143
MGC2752,0.91812329
WASH5P,0.409126318
PPAP2C,0.119304709
MIER2,0.925883538
C2CD4C,10.92913876
SHC2,1.810825098
AC009005.2,0.01955089
POLRMT,0.453356232
RNF126,0.971853761
MED16,0.885204543
R3HDM4,0.730011087
TMEM259,0.814291198
POLR2E,0.37961322
SBNO2,0.396326492
C19orf26,0.556208958
CIRBP-AS1,0.786190404
AC005329.7,1.310453938
GAMT,0.668164801
CTB-25B13.12,0.342390194
C19orf25,0.793253918
PCSK4,0.096540552
MEX3D,0.386983644
MBD3,0.593659983
UQCR11,0.540059862
TCF3,0.397159991
REXO1,0.927377215
KLF16,0.694240694
CTB-31O20.2,0.165231077
ABHD17A,0.595268411
BTBD2,0.471265696
MKNK2,0.42413013
MOB3A,0.600297612
AP3D1,2.113213426
PLEKHJ1,1.385421998
LSM7,0.503925278
TIMM13,0.626613653
LMNB2,0.69298354
GNG7,0.305441234
DIRAS1,0.674723488
SLC39A3,0.860166174
SGTA,0.651431822
ZNF77,0.407408035
TLE2,0.088286622
AES,0.482964532
SMIM24,117.2803036
DOHH,0.452729573
MFSD12,0.518859835
CACTIN,0.542673433
PIP5K1C,0.679601415
APBA3,0.486489565
AC005954.3,0.495380704
MATK,404291962.7
DAPK3,0.504675318
EEF2,0.36355777
ZBTB7A,1.524692747
CTD-2622I13.3,1.656446156
MAP2K2,0.787720795
SIRT6,0.292434216
STAP2,0.343711296
SH3GL1,0.462266859
UBXN6,0.466434875
LRG1,0.2814077
MYDGF,1.009628731
DPP9,0.495759374
TICAM1,0.77275781
PLIN3,0.720821752
PTPRS,0.208106965
SNRPEP4,0.309782369
SAFB2,1.474236854
C19orf70,0.204789046
LONP1,0.283997666
PRR22,0.424702761
DUS3L,0.606202292
FUT3,0.181975685
NDUFA11,0.399861926
RANBP3,0.655765939
MLLT1,0.636184804
ACER1,4.49091124
PSPN,0.952440761
GTF2F1,0.326906476
KHSRP,0.432046328
SLC25A23,0.385910979
TUBB4A,0.019151123
GPR108,0.875903342
CTD-3128G10.6,9.743997863
SH2D3A,10.6868498
INSR,0.629777641
PEX11G,0.079496293
XAB2,0.515018017
PCP2,0.020639099
CTD-3214H19.6,0.016664191
PRR36,0.184254928
CTXN1,0.082799899
TIMM44,0.397128173
ELAVL1,0.610886928
CD320,0.7631349
NDUFA7,0.332993088
KANK3,0.074211979
RAB11B-AS1,0.662083201
ZNF414,0.633612572
ZNF558,0.259476136
ZNF699,0.414124856
ZNF266,0.692717989
ZNF560,8.201327062
ZNF426,0.470628225
ZNF121,0.492823996
ZNF561,0.495910882
ZNF562,0.624089478
ZNF812,0.03416887
ZNF846,0.215778618
CTD-2623N2.3,0.220256315
FBXL12,0.693802386
OLFM2,0.12565014
EIF3G,0.303604329
DNMT1,0.503620488
S1PR2,0.097628546
ZGLP1,1.181935191
FDX1L,0.319181317
RAVER1,1.310940146
ICAM3,1.096856907
TYK2,0.550512317
CDC37,0.37653356
KEAP1,0.537400871
CTC-429L19.3,0.848453035
KRI1,0.381116896
CDKN2D,0.912902772
AP1M2,0.352196374
ILF3-AS1,0.095003117
TMED1,0.589488253
YIPF2,0.677450521
SPC24,0.155463377
KANK2,0.275294964
DOCK6,0.184857641
RAB3D,1.765415843
TMEM205,0.416853505
CTD-2342J14.6,0.331028871
EPOR,0.351201289
RGL3,34.78093261
CCDC151,0.165565106
ZNF653,1.016063632
ECSIT,1.308694032
ELOF1,0.954447858
HNRNPA1P10,0.322408493
ZNF823,1.074574349
ZNF433,0.617555498
ZNF20,0.357644252
CTC-359D24.3,0.543335707
ZNF625,0.570722596
ZNF44,1.002312371
ZNF563,3.441030524
ZNF442,0.476614612
ZNF799,1.878416979
ZNF443,1.693571956
ZNF709,0.854801923
ZNF564,0.825301095
ZNF490,0.925370262
CTD-2192J16.15,1.366598955
MAN2B1,0.44412615
WDR83OS,0.744367268
DHPS,0.765198677
FBXW9,0.481454239
TNPO2,0.704849657
C19orf43,0.756572174
HOOK2,0.661906538
PRDX2,0.402657303
DNASE2,0.334943347
SYCE2,0.119092775
FARSA,0.466278488
GADD45GIP1,0.479824774
LYL1,275164492.1
TRMT1,0.513545243
STX10,0.313617012
C19orf57,0.217810615
RFX1,2.246030983
SAMD1,1.415332482
PRKACA,1.150924471
ASF1B,0.235994031
ADGRL1,0.49705262
DDX39A,1.211147269
GIPC1,0.921683569
DNAJB1,0.737019363
NDUFB7,0.772769004
ITGB1P1,0.49574745
ILVBL,0.682182311
NOTCH3,0.407115477
BRD4,1.99822768
AKAP8,1.47105742
AKAP8L,1.535432379
AC005785.5,0.936289192
WIZ,1.28986603
AC005336.4,24.06529558
CYP4F11,4.616977778
EPS15L1,1.052029699
CTD-2013N17.6,1.28721376
CHERP,1.693491211
SLC35E1,3.105096935
MED26,1.284546374
CTC-429P9.3,2.536437542
CTC-429P9.5,2.464134722
SMIM7,1.444823018
CPAMD8,364.7347676
HAUS8,0.444814092
NR2F6,1.049516386
ABHD8,0.211536289
CTD-2278I10.4,0.278756001
ANO8,0.423135835
BST2,0.053917591
UNC13A,629.7437597
RAB3A,0.716528247
KIAA1683,0.521217828
JUND,0.55087179
LSM4,0.337009763
ISYNA1,0.307449936
ELL,1.042830653
FKBP8,0.594733925
CERS1,0.940980195
COPE,0.930815352
HOMER3,0.133055779
SUGP2,1.095545149
TMEM161A,0.297868078
MEF2B,0.397491544
MEF2BNB,0.488230889
NR2C2AP,0.147008852
SUGP1,0.652761737
TSSK6,0.261708671
PBX4,0.095565489
LPAR2,0.401480208
GMIP,0.224999537
ATP13A1,0.473663024
ZNF14,0.517533907
CTC-559E9.1,0.25977683
ZNF506,1.421988612
CTC-559E9.5,1.849954704
ZNF682,0.803106345
ZNF737,0.348007353
ZNF626,86.67060684
CTD-2626G11.2,5.265511639
ZNF708,0.456112811
VN1R83P,0.826489584
CTD-2561J22.5,1.232689712
RP11-678G14.2,4.820552576
ZNF100,0.495220071
ZNF43,0.496873991
RP11-157B13.10,8.84E-10
ZNF728,5.65E-09
ZNF724P,0.251668998
IPO5P1,1.288909072
RP11-15H20.6,1.446879867
ZNF91,0.363540796
LLNLF-18A12.1,1
ZNF725P,5807321.109
ZNF675,0.44847751
ZNF681,0.838865705
LINC00662,1.736333219
CTC-459F4.1,2.037423017
UQCRFS1,0.719553081
C19orf12,0.788704654
TSHZ3,0.019807889
AC007773.2,0.941576686
ANKRD27,1.633624288
CTD-2538C1.2,0.859433583
CEP89,0.418334945
RHPN2,1.703666363
CEBPA,0.349869659
PEPD,1.026232774
AC010504.2,0.761502613
CTD-2553L13.9,0.430582732
CTD-2553L13.10,0.39156424
ZNF599,0.672548417
CTC-523E23.11,0.353578717
ZNF30-AS1,0.408278163
CTC-523E23.3,2.018054698
ZNF792,1.689316087
AC002511.2,275762304.4
AC002511.3,31.82089123
DMKN,11.5201629
TMEM147-AS1,0.223270331
IGFLR1,0.770284191
U2AF1L4,0.58776893
NFKBID,0.492172697
SYNE4,0.647130381
ALKBH6,0.49059252
CLIP3,2.184089887
THAP8,0.411478295
POLR2I,0.771008925
ZNF565,2.082960239
LINC00665,1.3500793
ZFP14,0.672226887
ZFP82,1.059862413
ZNF566,0.904424896
ZNF260,0.640895397
ZNF529,0.968565934
ZNF461,1.283879527
LINC01534,0.479614801
ZNF850,4.177299139
ZNF790,0.583737567
ZNF829,0.783874634
ZNF585A,1.000300724
ZNF585B,0.907122437
CTD-3220F14.3,0.047355664
ZNF569,0.415761192
ZNF793-AS1,1.019042262
ZNF571,0.721894181
ZFP30,0.748000433
ZNF607,1.320837707
CTD-2528L19.6,0.786607095
ZNF573,0.658992646
DPF1,0.049683221
YIF1B,0.451508198
MAP4K1,0.191810136
LGALS4,6.812120448
ECH1,0.518320475
HNRNPL,0.902100504
AC008982.2,0.594374363
RINL,0.140821083
SIRT2,0.885022299
SARS2,0.55939664
FBXO27,31.02712608
IFNL3P1,0.214674619
LRFN1,0.386360026
CTC-246B18.10,1.190618919
PAF1,1.056872362
RPS16,1.000467373
EID2B,0.163244853
EID2,0.736344115
LLNLR-268E12.1,0.823576888
DYRK1B,0.674249657
FBL,0.381222226
PRR13P5,0.330613263
CTC-471F3.5,6.946737322
ZNF780B,0.7367016
ZNF780A,0.584533439
AKT2,0.984544603
CTC-425O23.2,0.436067247
C19orf47,1.105028437
PRX,10.19241642
SERTAD1,0.94931313
