gene,GSE55030_p_val,GSE71797_fc_1,GSE71797_fc_2,GSE82223_fc_1,GSE86532_fc_1,GSE92574_fc_1,GSE110903_fc_1
ZMYND8,0,3.771413317,0.475160445,0,0,0,2.511881211
RP4-569M23.4,0,0,0,0,0,0,5.29811382
PREX1,0,0,0,0,0,0,646.4562546
SNAP23P,0,0,0,0,0,0,0.116980951
STAU1,0,2.084441916,0.810826355,0,0,0,1.3650955
ZNFX1,0,5.393347981,0.516187791,0,0,0,1.22951087
B4GALT5,0,4.543191552,0.356085884,0,0,0,0.811833195
SNRPFP1,0,0,0,0,0,0,1
SPATA2,0,0,0,0,0,0,0.745318488
UBE2V1,0,2.949795209,0.688815267,0,0,0,1.38249857
TMEM189,0,4.514166292,0.575007143,0,0,0,1.179747092
TMSB4XP6,0,0,0,0,0,0,1
ADNP,0,1.296275578,0.724109342,0,0,0,1.103904723
DPM1,0,2.845619365,1.214200582,0,0.010020393,0,0.816816872
KCNG1,0,0,0,0,0,0,0.129065585
ATP9A,0,1.522336691,0.437792078,0,0,0,1.07123367
ZFP64,0,0,0,0,0,0,0.978514835
ERP29P1,0,0,0,0,0,0,1.993752069
RP5-823G15.5,0,0,0,7.790454462,0,0,0.944449819
ZNF217,0,3.327863387,0.221838899,0,0,0,0.729130443
BCAS1,0,0,0,0,0,0,13.27185609
AURKA,0,0.653908296,3.118998696,0,0.343942871,0,1.210706805
BMP7,0,0,0,0,0,0,395.863662
HMGB1P1,0,0,0,0,0,0,0.040303949
PMEPA1,0,0.080464384,16.22778037,0,0.017418009,0,9.979358395
RP1-309F20.3,0,0,0,0.282706471,0,0,0.26947487
CTSZ,0,3.405674054,0.458522593,0,0,0,0.450691477
ATP5E,0,1.748700691,0.725463716,0,0,0,1.020447188
SLMO2,0,1.958717941,0.994585708,0,0,0,1.018194021
SYCP2,0,0,0,0,0,0,40.01255301
PPP1R3D,0,0,0,0,0,0.178989059,1.948550796
TAF4,0,0,0,0,0.051611227,0,1.56630998
PSMA7,0,2.720123695,1.009694986,0,0,0,0.964644809
HRH3,0,0,0,0,0,0,138.7718306
RP11-157P1.4,0,0,0,0,0,0,1.222251033
LAMA5,0,0,0,0,0,0,2.375845416
RP5-908M14.9,0,0,0,0,0,0,0.210063841
CABLES2,0,0,0,0,0.802813238,0,0.5543232
RP5-908M14.10,0,0,0,0,0,0,0.211337078
RBBP8NL,0,0,0,0,0,0,0.846269732
WI2-87327B8.2,0,0,0,0,0,0,0.021716812
RP11-93B14.9,0,0,0,0,0,0,0.322827745
RP11-93B14.10,0,0,0,0,0,0,0.273296522
LINC00659,0,0,0,0.050358683,0,0,0.065990246
TCFL5,0,3.13733397,0.416239931,0,0,0,0.468832819
DIDO1,0,1.768722489,0.749509342,0,0.276665738,0,1.400365528
RP4-563E14.1,0,0,0,0,0,0,0.738382335
YTHDF1,0,2.144374709,0.666100191,0,0,0,1.661344911
KCNQ2,0,0,0,0,0.112953681,0,31.0537593
EEF1A2,0,0.674667117,0.167570263,0,0,0,1.145232965
PTK6,0,0,0,0,0,0,0.470036813
SRMS,0,0,0,0,0.013427595,0,938736216.3
HELZ2,0,0,0,0,0,0,0.921882854
GMEB2,0,0,0,0,0,0,1.024247406
STMN3,0,0,0,0,0.000720323,0,13.74154894
ARFRP1,0,3.065823427,0.650371059,0,0,0,0.954319922
ZBTB46,0,0,0,0,0,0,0.267902641
RP4-591C20.9,0,0,0,0,0,0,0.442459912
UCKL1,0,0.614215588,1.322978778,0,0.04192361,0,1.482380038
ZNF512B,0,0,0,0,0.668228105,0,1.750299977
SAMD10,0,0,0,0,0.927978703,0,1.870507579
RGS19,0,0,0,0,0,0,1.069700366
bP-2189O9.3,0,0,0,0,0,0,5.23E-09
bP-2189O9.2,0,0,0,0,0,0,1.79E-09
bP-21264C1.2,0,0,0,0,0,0,0.03139619
RP11-589M2.1,0,0,0,0,0,0,0.082459351
BAGE2,0,0,0,0,0,0,0.006826983
USP25,0,2.099394191,0.411373507,0,0,0,1.577965711
MIR99AHG,0,0,0,0,0,0,0.251738897
AP000473.5,0,0,0,0.537121454,0,0,0.15589874
AP000473.8,0,0,0,0.296690567,0,0,0.10334462
CXADR,0,0.377666813,0.889313935,0,0.195613377,0,3.045269839
PPIAP22,0,0,0,0,0,0,0.623331244
NCAM2,0,0,0,0,0,0,0.000540289
RPL13AP7,0,0,0,0,0,0,1.119442632
GABPA,0,0.625734813,1.60327323,0,0.007020002,0,1.279296097
LINC00161,0,0,0,0.000968298,0,0,1.30E-09
USP16,0,0.908265479,1.012249859,0,0.023131616,0,1.262387219
MAP3K7CL,0,0,0,0,0,0,30.90803993
BACH1,0,3.68073089,0.52396734,0,0,0,1.541944412
SOD1,0,0.763747535,0.503221469,0,0,0.926409932,0.893187825
AP000255.6,0,0,0,0,0,0,1.07E-08
HUNK,0,0,0,0,0,0,58.8347205
URB1-AS1,0,0,0,0,0,0,0.165902908
EVA1C,0,0,0,0,0.058405791,0,5.393980939
PAXBP1-AS1,0,0,0,0,0,0,1.389410083
IFNAR2,0,0,0,0,0.527252406,0,2.754407038
IL10RB,0,1.090044064,1.801173676,0,0.014289379,0,3.518785907
IFNAR1,0,0.69242941,0.808265188,0,0,0,2.912273935
IFNGR2,0,1.807319567,0.834526032,0,0.087683731,0,2.045677878
SON,0,0.815590457,0.630313848,0,0,0,1.847280957
ITSN1,0,0,0,0,0,0,1.131317844
LINC00649,0,0,0,1.038305501,0,0,1.28054395
MRPS6,0,1.985877983,0.399985704,0,0,0,0.579566908
SLC5A3,0,0.858764882,0.550613639,0,0,0.366795229,0.265027062
CBR1,0,2.586408189,0.701945514,0,0,0,1.295987107
MEMO1P1,0,0,0,0,0,0,1.057583345
CBR3,0,0,0,0,0.290052111,0,7.772232188
DOPEY2,0,1.732811864,0.078501468,0,0,0,5.700682161
MORC3,0,1.354514264,0.412308249,0,0.729451791,0,1.426663163
AP000692.9,0,0,0,0.987921231,0,0,3.265202214
CHAF1B,0,0,0,0,0.671798443,0,0.33749944
SIM2,0,0,0,0,0,0,10.25316048
AP000704.5,0,0,0,0.513273236,0,0,0.335487167
RIPPLY3,0,0,0,0,0,0,24.85000685
TTC3,0,0.795075668,0.547063947,0,0.244752569,0.467414254,1.756592148
AP001429.1,0,0,0,0,0,0,3.361871511
DYRK1A,0,0.834960075,0.849429621,0,0.080513969,0,2.44836521
DSCR8,0,0,0,0,0,0,1
ETS2,0,0,0,0,0.03534502,0,0.358752913
BRWD1-AS2,0,0,0,0,0,0,0.093226002
WRB,0,0.886180148,0.934783142,0,0,0,0.667067036
SH3BGR,0,0,0,0,0.757228712,0,0.167581248
IGSF5,0,0,0,0,0,0,4.131437474
PCP4,0,0,0,0,0,0,69.55444877
BACE2,0,0,0,0,0.100135598,0,17.97252548
FAM3B,0,0,0,0,0,0,57.53915547
MX1,0,0,0,0,0,0,0.433651945
ABCG1,0,22.00613437,0.02320886,0,0,0,1.500382332
SLC37A1,0,0.040338932,0.192537654,0,0,0,2.470614039
PDE9A,0,0,0,0,0,0,5.567669547
NDUFV3,0,1.197285213,0.698417673,0,0,0,1.600819664
PKNOX1,0,0,0,0,0.049639394,0,1.012887368
RRP1B,0,2.213060784,0.92327089,0,0,0,0.735768487
PDXK,0,2.450414529,0.592469034,0,0,0,1.085052075
RRP1,0,1.174183825,0.884719827,0,0,0,0.993400713
AGPAT3,0,1.797088866,0.492989099,0,0,0,1.724876922
TRAPPC10,0,0.940117133,0.958997203,0,0.075961498,0,1.837288281
PWP2,0,0.779864956,1.098826382,0,0.694582254,0,0.327093545
C21orf33,0,0.305186639,0.716745662,0,0,0,0.025855962
PFKL,0,0.53845809,0.848753791,0,0.810711573,0,0.762224079
AP001062.7,0,0,0,1.229888806,0,0,2.940032088
AP001062.9,0,0,0,0.144208867,0,0,0.18593007
TRPM2,0,0,0,0,0,0,0.772752523
LRRC3,0,0,0,0,0,0,0.274913795
TSPEAR-AS2,0,0,0,0,0,0,0.003083013
FAM207A,0,2.565147479,0.494637842,0,0,0,0.719032476
AP001505.10,0,0,0,0,0,0,1.331463712
ADARB1,0,0,0,0,0,0,1.115919778
BX322557.10,0,0,0,0.986510736,0,0,0.354050401
LINC00205,0,0,0,1.122191768,0,0,0.364341018
COL18A1,0,0,0,0,0,0,0.341344063
PCBP3,0,0,0,0,0,0,1.38991223
COL6A1,0,0,0,0,0,0,0.101342925
COL6A2,0,0,0,0,0,0,0.267173704
MCM3AP-AS1,0,0,0,0.848741658,0,0,0.481444102
AP001469.7,0,0,0,0,0,0,0.687777207
YBEY,0,2.919709428,0.41804928,0,0,0,0.903507476
PCNT,0,0,0,0,0.03832838,0,1.750808449
DIP2A,0,1.014861462,0.356424526,0,0,0,1.574683369
DIP2A-IT1,0,0,0,0,0,0,2.647514901
PRMT2,0,0.891690278,0.46093258,0,0.068657814,0,1.801302135
CH507-9B2.3,0,0,0,0,0,0,2.180957032
CH507-9B2.5,0,0,0,0,0,0,3.92805324
CBS,0,0.413283229,0.602408613,0,0,0,0.92226048
bP-2171C21.4,0,0,0,0,0,0,0.228774392
TEKT4P2,0,1.296322566,0.615424984,0,0,0,1.795203745
bP-2171C21.6,0,0,0,0,0,0,0.991729914
SNX18P12,0,0,0,0,0,0,2.52E-08
bP-21264C1.1,0,0,0,0,0,0,1.64E-09
MGC39584,0,0,0,0,0,0,1.20E-09
RP11-555K2.1,0,0,0,0,0,0,3.53E-09
AP003900.6,0,0,0,0,0,0,3.99E-09
HSPA13,0,0.85993222,4.553568196,0,0.096743276,0,2.03930252
AF127936.7,0,0,0,0.663360555,0,0,1.669448017
NRIP1,0,0.99844251,0.295221436,0,0,0,0.398056227
AP001172.2,0,0,0,0,0,0,1.05E-08
BTG3,0,1.958531093,1.635981305,0,0.040804476,0,0.226443308
C21orf91,0,0.705332678,1.200540574,0,0.007353482,0,0.777146904
AP000472.2,0,0,0,23.00044193,0,0,1.282937185
AP000705.6,0,0,0,0,0,0,1
MRPL39,0,0.473259867,1.262707919,0,0.875414584,0,0.602928515
ATP5J,0,1.281691543,0.700273874,0,0,0.683806102,1.026575373
APP,0,4.861550257,0.535557875,0,0,0.074935239,1.504205843
ADAMTS1,0,0.087673265,0.026062711,0,0,0,0.062049712
AF131217.1,0,0,0,0.224200598,0,0,0.201292329
N6AMT1,0,1.896270402,0.499729355,0,0,0,1.479996342
LTN1,0,2.346202521,0.184969035,0,0.265639025,0.206701181,4.236381278
RPL23P2,0,0,0,0,0,0,3.530678476
RWDD2B,0,0.987031406,0.498687204,0,0,0.629295969,0.783234048
RP1-100J12.1,0,0,0,0,0,0,0.396895739
CCT8,0,0.824822099,0.841285868,0,0,0.666136692,0.763305751
AF129075.5,0,0,0,0.830122128,0,0,1.141281232
GRIK1,0,0,0,0,0,0,2.35E-09
CLDN8,0,0,0,0,0,0.001914978,4.645961482
TIAM1,0,0,0,0,0,0,83.38449357
AP000254.8,0,0,0,0,0,0,5.813166828
SCAF4,0,0,0,0,0,0,2.287063164
MIS18A,0,0,0,0,0.157654673,0,0.591794246
URB1,0,0,0,0,0,0,2.341543166
C21orf59,0,1.16139996,1.084791271,0,0,0,1.369410735
SYNJ1,0,0,0,0,0.012911116,0,0.767007643
PAXBP1,0,0.643480356,1.557979726,0,0.071750207,0,1.279362924
TMEM50B,0,0.442212456,0.524934365,0,0,0,1.616680759
DNAJC28,0,0,0,0,0,0,0.911223591
GART,0,1.211157778,1.782173573,0,0.178236477,0,1.074228056
DONSON,0,0,0,0,0.037108313,0,0.69982828
CRYZL1,0,1.072588167,0.720288757,0,0.376499435,0,1.247337659
ATP5O,0,0.837728842,1.185754114,0,0.266318466,0.99589891,0.860317088
AP000320.6,0,0,0,0.263788714,0,0,0.198015133
RCAN1,0,12.49702044,0.345394817,0,0,0,0.443619711
LINC00160,0,0,0,0,0,0,5.691829762
RUNX1,0,0,0,0,0,0,0.895692045
SETD4,0,0,0,0,0,0,1.11357049
CBR3-AS1,0,0,0,0.952095213,0,0,2.228432972
AP000697.6,0,0,0,0,0,0,23.38413728
HLCS,0,0.579380491,0.869856986,0,0,0,1.209939052
PIGP,0,0.736535501,0.447724177,0,0,0,1.560123599
DSCR3,0,1.200794203,0.797343833,0,0,0,1.290703828
AP001437.1,0,0,0,0,0,0,0.648235995
DSCR4,0,0,0,0,0,0,1
ERG,0,0,0,0,0,0,13588.46101
PSMG1,0,1.454523572,1.079010737,0,0,0,0.269822707
BRWD1,0,0.811579522,0.891303621,0,0.19575837,0,0.75582225
HMGN1,0,1.268540449,0.697829367,0,0,1.600443015,0.971593902
LCA5L,0,0,0,0,0,0,0.444411578
TMPRSS2,0,9.68E-08,0.306214279,0,0,0,0.526156272
AP001610.9,0,0,0,0,0,0,37235171.11
AP006748.1,0,0,0,0,0,0,5.953094074
RIPK4,0,0.714821223,0.297267854,0,0,0,0.854747734
PRDM15,0,0,0,0,0.166528472,0,0.722530048
AP001619.2,0,0,0,0,0,0,0.728106512
C2CD2,0,0,0,0,0,0,0.910561187
ZBTB21,0,1.541631721,0.509455362,0,0,0,0.314976445
TFF3,0,0,0,0,0,0,0.048837071
TFF2,0,0,0,0,0.041876142,0,1
TFF1,0,0,0,0,0,0,5.505373826
RSPH1,0,0,0,0,0,0,0.137047492
AP001626.2,0,0,0,0,0,0,2.706213804
AP001628.6,0,0,0,0,0,0,1.133385059
WDR4,0,0,0,0,0.344777534,0,0.973118833
U2AF1,0,0,0,0,0.01088359,0,1.046027443
HSF2BP,0,0,0,0,0,0,1.467594423
CSTB,0,1.230351193,0.397453258,0,0,0,0.907541632
C21orf2,0,0,0,0,0,0,0.995705942
TRPM2-AS,0,0,0,0,0,0,0.826746694
UBE2G2,0,2.700260506,0.667485641,0,0,0,1.572492793
SUMO3,0,2.166587418,0.447506574,0,0,0.236376346,1.438752397
PTTG1IP,0,2.202826127,0.733716539,0,0,0,1.198716401
LL21NC02-1C16.1,0,0,0,0,0,0,0.257167869
LINC01547,0,0,0,0,0,0,0.19651783
SSR4P1,0,0,0,0,0,0,0.934683191
POFUT2,0,2.86847492,0.762048455,0,0.910192367,0,2.117605294
SLC19A1,0,0,0,0,0,0,1.279949876
SPATC1L,0,0,0,0,0,0,0.898474988
LSS,0,0.496074186,2.537806347,0,0.448968085,0,2.440677241
MCM3AP,0,2.546932989,0.487823528,0,0,0,1.849100878
C21orf58,0,0,0,0,0.192043944,0,0.102833253
BAGE5,0,0,0,0,0,0,6.16E-10
LA16c-83F12.6,0,0,0,0,0,0,0.006499455
DUXAP8,0,0,0,0,0,0,0.017508843
LL22NC03-N64E9.1,0,0,0,0,0,0,1.25E-08
LL22NC03-N14H11.1,0,0,0,0,0,0,0.006967326
CECR7,0,0,0,0.977510938,0,0,1.725976396
IL17RA,0,0,0,0,0,0,1.152081383
SLC25A18,0,0,0,0,0,0,6.008878946
BCL2L13,0,2.23907003,0.914234178,0,0,0,0.708931865
PEX26,0,2.054326709,0.959771061,0,0,0,1.224263503
TUBA8,0,0,0,0,0,0,3.991054621
USP18,0,0,0,0,0.052375207,0,0.39516851
TMEM191B,0,0,0,0,0.065947433,0,18.80823659
DGCR5,0,0,0,0,0,0,7.701617665
LINC01311,0,0,0,0,0,0,0.445319278
MRPL40,0,2.616860482,0.632496557,0,0,0.920864778,0.452324287
AC000068.5,0,0,0,0.251968381,0,0,0.5302327
AC000068.9,0,0,0,0,0,0,0.426680591
AC000068.10,0,0,0,0,0,0,0.628005533
CDC45,0,0,0,0,0.021783177,0,0.362664126
Sep-05,0,1.740315275,0.138612694,0,0,0,0.366074664
GP1BB,0,0,0,0,0,0,0.523388991
TBX1,0,0,0,0,0,0,0.361675997
AC000089.3,0,0,0,0,0,0,0.991186598
COMT,0,1.118246688,1.059772399,0,0,0,1.384049936
TANGO2,0,0,0,0,0,0,0.594681848
DGCR8,0,0.90119132,0.812158579,0,0,0,0.977756843
RANBP1,0,1.379489873,1.429033679,0,0,0,0.408470541
ZDHHC8,0,0,0,0,0,0,1.130107897
ZNF74,0,0,0,0,0,0,0.671211108
MED15,0,5.547080258,0.609390971,0,0,0,1.772847092
TMEM191A,0,0,0,0.341392659,0,0,1.321026476
SNAP29,0,1.449098203,0.64826518,0,0,0,0.744567473
CRKL,0,1.19209146,1.656065096,0,0.432523092,0,1.990739642
AIFM3,0,0,0,0,0.016147635,0,1.664823494
LZTR1,0,0.914580279,0.823878735,0,0,0,0.901884445
THAP7-AS1,0,0,0,0.133619235,0,0,0.285398321
BCRP2,0,0,0,0,0,0,0.02774707
HIC2,0,0,0,0,0,0,2.464936742
UBE2L3,0,1.367944042,0.838525081,0,0,0,1.17303203
SDF2L1,0,1.302640798,1.77749634,0,0,0,1.550629348
PPIL2,0,1.708387965,0.771130645,0,0.8242212,0,1.235164411
LL22NC03-80A10.6,0,0,0,0,0,0,0.596377399
GNAZ,0,0,0,0,0,0,0.162645492
RAB36,0,0,0,0,0,0,1.760086177
BCR,0,2.573141577,0.587981477,0,0,0,0.867579201
AP000344.4,0,0,0,0,0,0,18.04889688
PCAT14,0,0,0,0,0,0,2555.587756
MMP11,0,0,0,0,0,0,0.051954796
SMARCB1,0,1.603702463,0.994290621,0,0.063058164,0,0.723159867
SLC2A11,0,0,0,0,0,0,0.261353448
MIF,0,1.304571243,0.844649233,0,0,0,0.534311695
DDTL,0,0,0,0,0,0,2.207772653
KB-226F1.2,0,0,0,0,0,0,2.478705862
CABIN1,0,0,0,0,0,0,0.990387965
KB-318B8.7,0,0,0,0,0,0,1.487479847
SUSD2,0,0,0,0,0.019408401,0,0.129273656
SPECC1L,0,1.090817712,0.590150009,0,0,0,0.953310141
ADORA2A,0,0,0,0,0,0,0.491690581
SNRPD3,0,0.9223756,0.954053574,0,0,0,0.721539911
GGT1,0,0,0,0,0.103105306,0,3.417291616
BCRP3,0,0,0,0,0,0,27.56897405
SGSM1,0,0,0,0,0,0,1.73916752
KIAA1671,0,0,0,0,0,0,0.645349387
CRYBB2P1,0,0,0,0,0,0,1.707263423
ADRBK2,0,0,0,0,0,0,3.471173454
ASPHD2,0,0,0,0,0,0,1.55282629
SRRD,0,2.391270402,0.764530503,0,0,0,0.626500572
CTA-445C9.14,0,0,0,0.082084637,0,0,0.315835015
HMGB1P10,0,0,0,0,0,0,0.420467215
TTC28-AS1,0,0,0,0.487721445,0,0,0.269189647
HSCB,0,1.201686277,1.396924157,0,0,0,0.954231639
CCDC117,0,1.198272827,0.586765425,0,0,0,0.630745146
CTA-292E10.6,0,0,0,0.076673105,0,0,1.910947122
CTA-292E10.8,0,0,0,0,0,0,0.479030711
ZNRF3,0,0,0,0,0,0,0.559265393
KREMEN1,0,0,0,0,0,0,0.964561731
EMID1,0,0,0,0,0.113042092,0,0.280179665
EWSR1,0,0.782276291,1.179326197,0,0.069471691,0,1.248083242
GAS2L1,0,0,0,0,0,0,0.704531224
NEFH,0,0,0,0,0.003300116,3.209912339,758.8871245
NF2,0,1.18739265,0.971889778,0,0,0,0.697531797
UQCR10,0,1.076926367,1.003462578,0,0,1.595915713,0.961049652
MTMR3,0,0.944940861,1.019065982,0,0.363899531,0,1.182591153
SEC14L2,0,2.504080227,0.797060722,0,0,0,7.749899332
MTFP1,0,0.500986878,5.177006138,0,0.307444741,0,0.804654304
TCN2,0,0,0,0,0.045696615,0,193.4045876
SLC35E4,0,0,0,0,0,0,0.265508447
OSBP2,0,0,0,0,0,0,0.293337373
TUG1,0,0.978754145,0.83266594,0.750138962,0,0,1.093840006
SMTN,0,0,0,0,0.045876388,0,0.579665454
INPP5J,0,0,0,0,0.010833631,0,1.185726462
RNF185,0,0.880229601,2.034844157,0,0.009151141,0,1.61914565
LIMK2,0,0.218197898,1.34195609,0,0.047515558,0,0.938513884
PIK3IP1-AS1,0,0,0,0,0,0,0.025268572
LINC01521,0,0,0,0,0,0,0.068649654
DRG1,0,1.47632223,1.388092456,0,0,0,0.701118853
SFI1,0,0,0,0,0.06669454,0,0.357815342
DEPDC5,0,0,0,0,0,0,0.645027474
YWHAH,0,1.575106497,2.289905727,0,0.066284195,1.673419278,0.453477488
SC22CB-1E7.1,0,0,0,0,0,0,0.732064045
SLC5A1,0,0,0,0,0,0,0.889456002
AP1B1P2,0,0,0,0,0,0,163031972.9
RP1-127L4.7,0,0,0,0,0,0,8.412985177
RP1-90G24.10,0,0,0,0.580853005,0,0,12.15707791
CPSF1P1,0,0,0,0,0,0,9.676148157
RP1-90G24.6,0,0,0,1.057530882,0,0,9.888157355
RP1-90G24.11,0,0,0,0,0,0,10.68912937
FBXO7,0,1.74761055,1.20055184,0,0.1018625,0,1.207455226
ISX,0,0,0,0,0,0,0.422917958
HMGXB4,0,1.011269063,1.776636234,0,0.019198512,0,1.171072125
TOM1,0,2.349959773,0.558839863,0,0,0,0.849068122
HMOX1,0,0,0,0,0,0,0.193348554
MCM5,0,0.323197526,3.638772417,0,0.23035483,0,0.114623666
RASD2,0,0,0,0,0,0,2.121674136
APOL6,0,0,0,0,0,0,8.991265591
MPST,0,1.907899299,1.08227003,0,0,0,0.444740794
KCTD17,0,0,0,0,0.350139721,0,0.24788834
CDC42EP1,0,0,0,0,0.093638972,0,2.609561034
GGA1,0,2.013915326,0.647135461,0,0,0,0.586167165
SH3BP1,0,0,0,0,0.106240773,0,0.108699819
PDXP,0,0,0,0,0,0,0.451303518
LGALS1,0,0,0,0,0.000800272,0,0.061800837
NOL12,0,0,0,0,0.20925713,0,0.45622224
TRIOBP,0,2.814896556,1.707231971,0,0.086305039,0,1.37977807
H1F0,0,0.477252038,5.560733648,0,0.059118774,0,7.032928033
GCAT,0,0.6857754,1.226002083,0,0,0,0.868349957
EIF3L,0,1.573191657,1.218434223,0,0.582629029,0.520726475,0.630882515
MICALL1,0,4.946784869,1.101975064,0,0,0,1.704779287
RP5-1039K5.12,0,0,0,0,0,0,2.318158513
POLR2F,0,1.506299137,1.183846491,0,0,0,0.443928927
PICK1,0,0.864053448,1.116954057,0,0,0,1.128456485
CTA-228A9.3,0,0,0,0,0,0,2.441893607
MAFF,0,0,0,0,0.034206783,0,3.088571213
KDELR3,0,4.404301955,1.864844856,0,0.277428494,0,2.342072384
CBY1,0,0.608785094,1.260849509,0,0,0,0.387442666
TOMM22,0,1.887469148,1.131290789,0,0,1.033830219,0.523844499
GTPBP1,0,1.499186493,1.085812575,0,0,0,0.71131497
RP3-508I15.19,0,0,0,0.623854581,0,0,0.810968537
RP3-508I15.14,0,0,0,0,0,0,0.85541197
RP3-508I15.21,0,0,0,0,0,0,0.775271311
CTA-150C2.13,0,0,0,0.005332162,0,0,1.10E-08
APOBEC3B,0,0,0,0,0,0,0.218890834
APOBEC3F,0,0,0,0,0,0,0.773231454
APOBEC3H,0,0,0,0,0,0,0.05190838
SYNGR1,0,0,0,0,0,0,0.205768278
TAB1,0,0,0,0,0,0,0.89631905
MGAT3,0,0,0,0,0,0,52095078.45
MIEF1,0,0,0,0,0,0,1.262641715
ATF4,0,1.010490009,1.932245181,0,0,1.161182243,0.921434885
UQCRFS1P1,0,0,0,0,0,0,0.495568613
FAM83F,0,0.376041315,0.684165371,0,0,0,0.411384887
TNRC6B,0,1.138117326,0.547955567,0,0.120916514,0,0.691221115
ADSL,0,2.153621808,1.399686764,0,0,0,0.536942792
SGSM3,0,0.874424235,0.819265455,0,0.308614671,0,1.245880828
XPNPEP3,0,0,0,0,0,0,0.537527605
RBX1,0,1.272258656,0.70349997,0,0,0,0.788579485
RP11-12M9.3,0,0,0,0,0,0,1.101443572
EP300,0,0,0,0,0.043574602,0,1.796899834
L3MBTL2,0,0.85485014,0.811327449,0,0,0,0.570409112
ZC3H7B,0,4.195548261,0.520285152,0,0,0,1.34760149
TEF,0,0,0,0,0,0,0.412975898
ACO2,0,0.790207624,1.266458639,0,0.889567835,0,0.896317986
XRCC6,0,0.761343325,1.494356618,0,0,2.840366368,0.643628678
C22orf46,0,0,0,0,0,0,0.131097474
CCDC134,0,0,0,0,0,0,0.582866417
SREBF2,0,0.436302856,2.879876279,0,0.253411268,0,1.349001921
LINC00634,0,0,0,0,0,0,4.67E-09
Sep-03,0,0,0,0,0,0,0.080125855
FAM109B,0,0,0,0,0.002136369,0,4.042731884
SMDT1,0,0,0,0,0,0,1.763909962
OGFRP1,0,0,0,0,0,0,0.660921407
Z83851.4,0,0,0,0,0,0,0.597448995
CTA-989H11.1,0,0,0,0,0,0,0.495995158
CTA-126B4.7,0,0,0,0,0,0,0.982730781
SERHL,0,0,0,0,0.287411639,0,1
SERHL2,0,0,0,0,0.02487947,0,0.406971118
BIK,0,0.625039284,0.202207908,0,0,0,0.868348595
TSPO,0,2.265863153,1.640132465,0,0,0,1.452734136
MPPED1,0,0,0,0,0,0,100432478.2
PNPLA3,0,0,0,0,0,0,0.075196689
SAMM50,0,1.379429273,0.713156191,0,0,0,0.398811339
PARVB,0,0.6984279,0.734854377,0,0,0,0.62197767
PRR5,0,0,0,0,0,0,0.801456118
ARHGAP8,0,0.023037248,0.415554245,0,0,0,1.047345781
NUP50,0,1.140003586,1.867910127,0,0.166665517,0,1.053397755
UPK3A,0,0,0,0,0,0,0.0386507
FAM118A,0,1.103963778,0.686142148,0,0.701533742,0,1.570892839
RIBC2,0,0,0,0,0.000627857,0,16994952.5
ATXN10,0,0.83253579,1.03421204,0,0,0,0.359058402
CITF22-92A6.1,0,0,0,0,0,0,0.023328535
RP6-109B7.5,0,0,0,0,0,0,0.11558959
PRR34-AS1,0,0,0,0,0,0,0.538575556
MIRLET7BHG,0,0.254466085,0.754423237,0,0.177111226,0,0.311073657
PPARA,0,0,0,0,0.010959418,0,2.158364021
TTC38,0,0.625608949,0.572467276,0,0,0,0.814795114
GTSE1,0,0,0,0,0.181721054,0,0.787726696
TRMU,0,1.569907137,0.90436224,0,0,0,0.368354182
GRAMD4,0,0,0,0,0,0,0.186817782
TBC1D22A,0,0,0,0,0,0,0.228143368
RP11-191L9.4,0,0,0,0,0,0,0.6901605
FAM19A5,0,0,0,0,0,0,22.30862136
ZBED4,0,0,0,0,0,0,0.524972793
CRELD2,0,0.207226205,4.532535615,0,0.330749541,15.61288837,1.23217085
PIM3,0,0.982123922,3.103837446,0,0.010003348,0,0.740547177
PANX2,0,0,0,0,0,0,0.825235717
TRABD,0,1.519666273,1.042412412,0,0,0,0.312351729
SELO,0,0.775371952,1.216958654,0,0,2.321862015,0.430184916
PPP6R2,0,1.157983496,1.116735074,0,0.3130754,0,1.228966284
ADM2,0,0,0,0,0.70388961,0,0.642576566
NCAPH2,0,0,0,0,0.081826009,0,0.291027261
CTA-384D8.36,0,0,0,0,0,0,0.503440247
CHKB-AS1,0,0,0,0,0,0,0.186170861
MAPK8IP2,0,0,0,0,0.005451336,0,1.981882351
SHANK3,0,0,0,0,0.154078792,0,0.287245271
RPL23AP82,0,0,0,0,0.387823445,0,0.175886069
CECR6,0,0,0,0,0.000570652,0.305010921,35.51693975
CECR5,0,1.46207553,0.968188739,0,0,0.681231667,0.578165326
ATP6V1E1,0,2.409542505,0.792709223,0,0,0,0.797523077
BID,0,7.864880022,0.414509673,0,0,0,0.230387325
MICAL3,0,0,0,0,0,0,1.021314073
PI4KAP1,0,0,0,0,0.237562717,0,13.83857136
DGCR2,0,1.14515302,0.524053087,0,0,0,1.585478287
DGCR14,0,0,0,0,0,0,0.68080779
SLC25A1,0,0.496623867,1.545186147,0,0.333976736,1.341262268,0.853632197
CLTCL1,0,0,0,0,0.109241652,0,0.18856487
HIRA,0,1.506765435,1.155850328,0,0.18283759,0,1.069387052
C22orf39,0,1.42286284,0.628309138,0,0,0,1.457317136
UFD1L,0,1.395517043,1.451528485,0,0.738148243,0,1.064609381
GNB1L,0,0,0,0,0,0,0.252943212
C22orf29,0,0,0,0,0,0,1.648865403
